"x" "y" "z"
"21943" 3.27 50.89 NA
"21944" 3.27 50.9 NA
"21945" 3.27 50.91 NA
"21946" 3.27 50.92 NA
"21947" 3.27 50.93 NA
"21948" 3.27 50.94 NA
"21949" 3.27 50.95 NA
"21950" 3.27 50.96 NA
"21951" 3.27 50.97 NA
"21952" 3.27 50.98 NA
"21953" 3.27 50.99 NA
"21954" 3.27 51 NA
"21955" 3.27 51.01 NA
"21956" 3.27 51.02 NA
"21957" 3.27 51.03 NA
"21958" 3.27 51.04 NA
"21959" 3.27 51.05 NA
"21960" 3.27 51.06 NA
"21961" 3.27 51.07 NA
"21962" 3.27 51.08 NA
"21963" 3.27 51.09 NA
"21964" 3.27 51.1 NA
"21965" 3.27 51.11 NA
"21966" 3.27 51.12 NA
"21967" 3.27 51.13 NA
"21968" 3.27 51.14 NA
"21969" 3.27 51.15 NA
"21970" 3.27 51.16 NA
"21971" 3.27 51.17 NA
"21972" 3.27 51.18 NA
"21973" 3.27 51.19 NA
"21974" 3.27 51.2 NA
"21975" 3.27 51.21 NA
"21976" 3.27 51.22 NA
"21977" 3.27 51.23 NA
"21978" 3.27 51.24 NA
"21979" 3.27 51.25 NA
"21980" 3.27 51.26 NA
"21981" 3.27 51.27 NA
"21982" 3.27 51.28 NA
"21983" 3.27 51.29 NA
"21984" 3.27 51.3 NA
"21985" 3.27 51.31 NA
"21986" 3.27 51.32 NA
"21987" 3.27 51.33 NA
"21988" 3.27 51.34 NA
"21989" 3.27 51.35 NA
"21990" 3.27 51.36 4.47839997291565
"21991" 3.27 51.37 5.544500041008
"21992" 3.27 51.38 5.24879999160767
"21993" 3.27 51.39 6.4232000541687
"21994" 3.27 51.4 9.91520004272461
"21995" 3.27 51.41 14.5203999328613
"21996" 3.27 51.42 10.0955001115799
"21997" 3.27 51.43 5.37319999694824
"21998" 3.27 51.44 3.76920001029968
"21999" 3.27 51.45 4.78479990005493
"22000" 3.27 51.46 5.74000001907349
"22001" 3.27 51.47 6.14700000286102
"22002" 3.27 51.48 5.99480001449585
"22003" 3.27 51.49 6.09999998092651
"22004" 3.27 51.5 6.56560001373291
"22005" 3.27 51.51 7.10119998931885
"22006" 3.27 51.52 7.6625
"22007" 3.27 51.53 8.30480001449585
"22008" 3.27 51.54 9.84919990539551
"22009" 3.27 51.55 12.2236000061035
"22010" 3.27 51.56 14.4032000350952
"22011" 3.27 51.57 17.6374998569489
"22012" 3.27 51.58 22.9251998901367
"22013" 3.27 51.59 27.0796001434326
"22014" 3.27 51.6 21.5899999237061
"22015" 3.27 51.61 11.1731999588013
"22016" 3.27 51.62 16.7284999370575
"22017" 3.27 51.63 24.8896000671387
"22018" 3.27 51.64 29.7707997894287
"22019" 3.27 51.65 23.8752000427246
"22020" 3.27 51.66 14.189999961853
"22021" 3.27 51.67 17.7060000896454
"22022" 3.27 51.68 26.1648001861572
"22023" 3.27 51.69 29.5163997650146
"22024" 3.27 51.7 17.8103999328613
"22025" 3.27 51.71 15.2955999755859
"22026" 3.27 51.72 18.3715000152588
"22027" 3.27 51.73 20.1236000823975
"22028" 3.27 51.74 21.5791999816895
"22029" 3.27 51.75 23.1667998504639
"22030" 3.27 51.76 22.3395998382568
"22031" 3.27 51.77 23.1125000953674
"22032" 3.27 51.78 24.2304002380371
"22033" 3.27 51.79 25.8056000518799
"22034" 3.27 51.8 27.2863999176025
"22035" 3.27 51.81 27.79
"22036" 3.27 51.82 22.1194999694824
"22037" 3.27 51.83 23.2568000793457
"22038" 3.27 51.84 27.0532000732422
"22039" 3.27 51.85 26.1299998474121
"22040" 3.27 51.86 27.0271998596191
"22041" 3.27 51.87 26.8879999160767
"22042" 3.27 51.88 26.7956001281738
"22043" 3.27 51.89 27.2896001434326
"22044" 3.27 51.9 26.9444002532959
"22045" 3.27 51.91 28.1296000671387
"22046" 3.27 51.92 29.7650002479553
"22047" 3.27 51.93 29.8096001434326
"22048" 3.27 51.94 28.7831998443604
"22049" 3.27 51.95 26.2052001190186
"22050" 3.27 51.96 26.6931999969482
"22051" 3.27 51.97 28.9875
"22052" 3.27 51.98 28.672799987793
"22053" 3.27 51.99 28.59
"22054" 3.27 52 28.7576002502441
"22055" 3.27 52.01 28.7391999816895
"22056" 3.27 52.02 28.6104998588562
"22057" 3.27 52.03 27.7971999359131
"22058" 3.27 52.04 28.3900001525879
"22059" 3.27 52.05 28.9979995727539
"22060" 3.28 50.77 NA
"22061" 3.28 50.78 NA
"22062" 3.28 50.79 NA
"22063" 3.28 50.8 NA
"22064" 3.28 50.81 NA
"22065" 3.28 50.82 NA
"22066" 3.28 50.83 NA
"22067" 3.28 50.84 NA
"22068" 3.28 50.85 NA
"22069" 3.28 50.86 NA
"22070" 3.28 50.87 NA
"22071" 3.28 50.88 NA
"22072" 3.28 50.89 NA
"22073" 3.28 50.9 NA
"22074" 3.28 50.91 NA
"22075" 3.28 50.92 NA
"22076" 3.28 50.93 NA
"22077" 3.28 50.94 NA
"22078" 3.28 50.95 NA
"22079" 3.28 50.96 NA
"22080" 3.28 50.97 NA
"22081" 3.28 50.98 NA
"22082" 3.28 50.99 NA
"22083" 3.28 51 NA
"22084" 3.28 51.01 NA
"22085" 3.28 51.02 NA
"22086" 3.28 51.03 NA
"22087" 3.28 51.04 NA
"22088" 3.28 51.05 NA
"22089" 3.28 51.06 NA
"22090" 3.28 51.07 NA
"22091" 3.28 51.08 NA
"22092" 3.28 51.09 NA
"22093" 3.28 51.1 NA
"22094" 3.28 51.11 NA
"22095" 3.28 51.12 NA
"22096" 3.28 51.13 NA
"22097" 3.28 51.14 NA
"22098" 3.28 51.15 NA
"22099" 3.28 51.16 NA
"22100" 3.28 51.17 NA
"22101" 3.28 51.18 NA
"22102" 3.28 51.19 NA
"22103" 3.28 51.2 NA
"22104" 3.28 51.21 NA
"22105" 3.28 51.22 NA
"22106" 3.28 51.23 NA
"22107" 3.28 51.24 NA
"22108" 3.28 51.25 NA
"22109" 3.28 51.26 NA
"22110" 3.28 51.27 NA
"22111" 3.28 51.28 NA
"22112" 3.28 51.29 NA
"22113" 3.28 51.3 NA
"22114" 3.28 51.31 NA
"22115" 3.28 51.32 NA
"22116" 3.28 51.33 NA
"22117" 3.28 51.34 NA
"22118" 3.28 51.35 NA
"22119" 3.28 51.36 5.2060000038147
"22120" 3.28 51.37 4.79250001907349
"22121" 3.28 51.38 4.87159999847412
"22122" 3.28 51.39 6.75200000762939
"22123" 3.28 51.4 10.0688000106812
"22124" 3.28 51.41 14.1388000488281
"22125" 3.28 51.42 9.66250002384186
"22126" 3.28 51.43 5.68999992370606
"22127" 3.28 51.44 3.75759999275208
"22128" 3.28 51.45 4.49000000953674
"22129" 3.28 51.46 5.42279998779297
"22130" 3.28 51.47 5.69949996471405
"22131" 3.28 51.48 5.52800004959106
"22132" 3.28 51.49 5.98879995346069
"22133" 3.28 51.5 6.43160001754761
"22134" 3.28 51.51 7.07040000915527
"22135" 3.28 51.52 7.54500000476837
"22136" 3.28 51.53 8.06719999313355
"22137" 3.28 51.54 8.95840000152588
"22138" 3.28 51.55 10.6423999786377
"22139" 3.28 51.56 12.777200012207
"22140" 3.28 51.57 14.6075000286102
"22141" 3.28 51.58 19.6347998809814
"22142" 3.28 51.59 26.1683999633789
"22143" 3.28 51.6 25.7336000061035
"22144" 3.28 51.61 14.82
"22145" 3.28 51.62 10.3735000371933
"22146" 3.28 51.63 19.0632001113892
"22147" 3.28 51.64 28.5776000213623
"22148" 3.28 51.65 29.2068001556396
"22149" 3.28 51.66 19.2063999176025
"22150" 3.28 51.67 12.9365000247955
"22151" 3.28 51.68 22.6067998123169
"22152" 3.28 51.69 30.067200012207
"22153" 3.28 51.7 22.8352000808716
"22154" 3.28 51.71 13.6611999511719
"22155" 3.28 51.72 18.0439997196198
"22156" 3.28 51.73 21.092799911499
"22157" 3.28 51.74 22.5407997894287
"22158" 3.28 51.75 23.7928000640869
"22159" 3.28 51.76 22.6175998687744
"22160" 3.28 51.77 23.3274997711182
"22161" 3.28 51.78 24.1219998931885
"22162" 3.28 51.79 25.1431999206543
"22163" 3.28 51.8 26.5859998321533
"22164" 3.28 51.81 28.8760000610352
"22165" 3.28 51.82 26.0505000114441
"22166" 3.28 51.83 21.8776000213623
"22167" 3.28 51.84 26.1876000213623
"22168" 3.28 51.85 27.588399887085
"22169" 3.28 51.86 26.3232001495361
"22170" 3.28 51.87 27.5109999656677
"22171" 3.28 51.88 26.7427998352051
"22172" 3.28 51.89 26.9363998413086
"22173" 3.28 51.9 27.3683999633789
"22174" 3.28 51.91 27.6684000396728
"22175" 3.28 51.92 28.7550000190735
"22176" 3.28 51.93 30.2043997955322
"22177" 3.28 51.94 29.3608000183105
"22178" 3.28 51.95 27.1123999786377
"22179" 3.28 51.96 25.9692001342773
"22180" 3.28 51.97 28.7730000495911
"22181" 3.28 51.98 29.5804000854492
"22182" 3.28 51.99 29.3207999420166
"22183" 3.28 52 28.3411998748779
"22184" 3.28 52.01 28.9663999176025
"22185" 3.28 52.02 28.2174999237061
"22186" 3.28 52.03 28.2523999786377
"22187" 3.28 52.04 28.8207999420166
"22188" 3.28 52.05 29.3339996337891
"22189" 3.29 50.77 NA
"22190" 3.29 50.78 NA
"22191" 3.29 50.79 NA
"22192" 3.29 50.8 NA
"22193" 3.29 50.81 NA
"22194" 3.29 50.82 NA
"22195" 3.29 50.83 NA
"22196" 3.29 50.84 NA
"22197" 3.29 50.85 NA
"22198" 3.29 50.86 NA
"22199" 3.29 50.87 NA
"22200" 3.29 50.88 NA
"22201" 3.29 50.89 NA
"22202" 3.29 50.9 NA
"22203" 3.29 50.91 NA
"22204" 3.29 50.92 NA
"22205" 3.29 50.93 NA
"22206" 3.29 50.94 NA
"22207" 3.29 50.95 NA
"22208" 3.29 50.96 NA
"22209" 3.29 50.97 NA
"22210" 3.29 50.98 NA
"22211" 3.29 50.99 NA
"22212" 3.29 51 NA
"22213" 3.29 51.01 NA
"22214" 3.29 51.02 NA
"22215" 3.29 51.03 NA
"22216" 3.29 51.04 NA
"22217" 3.29 51.05 NA
"22218" 3.29 51.06 NA
"22219" 3.29 51.07 NA
"22220" 3.29 51.08 NA
"22221" 3.29 51.09 NA
"22222" 3.29 51.1 NA
"22223" 3.29 51.11 NA
"22224" 3.29 51.12 NA
"22225" 3.29 51.13 NA
"22226" 3.29 51.14 NA
"22227" 3.29 51.15 NA
"22228" 3.29 51.16 NA
"22229" 3.29 51.17 NA
"22230" 3.29 51.18 NA
"22231" 3.29 51.19 NA
"22232" 3.29 51.2 NA
"22233" 3.29 51.21 NA
"22234" 3.29 51.22 NA
"22235" 3.29 51.23 NA
"22236" 3.29 51.24 NA
"22237" 3.29 51.25 NA
"22238" 3.29 51.26 NA
"22239" 3.29 51.27 NA
"22240" 3.29 51.28 NA
"22241" 3.29 51.29 NA
"22242" 3.29 51.3 NA
"22243" 3.29 51.31 NA
"22244" 3.29 51.32 NA
"22245" 3.29 51.33 NA
"22246" 3.29 51.34 NA
"22247" 3.29 51.35 NA
"22248" 3.29 51.36 5.52100002169609
"22249" 3.29 51.37 4.39749996364117
"22250" 3.29 51.38 4.51250003576279
"22251" 3.29 51.39 7.00750005245209
"22252" 3.29 51.4 10.4014999866486
"22253" 3.29 51.41 13.7099998474121
"22254" 3.29 51.42 9.24687498807907
"22255" 3.29 51.43 5.95899994373322
"22256" 3.29 51.44 3.89600003957748
"22257" 3.29 51.45 4.14999994039536
"22258" 3.29 51.46 5.04200003147125
"22259" 3.29 51.47 5.24437502026558
"22260" 3.29 51.48 5.35300002098083
"22261" 3.29 51.49 5.89550001621246
"22262" 3.29 51.5 6.37700004577637
"22263" 3.29 51.51 6.75950000286102
"22264" 3.29 51.52 7.015625
"22265" 3.29 51.53 7.70299999713898
"22266" 3.29 51.54 8.66349997520447
"22267" 3.29 51.55 9.61749987602234
"22268" 3.29 51.56 11.5945000171661
"22269" 3.29 51.57 12.6206250190735
"22270" 3.29 51.58 16.038499879837
"22271" 3.29 51.59 22.8449998855591
"22272" 3.29 51.6 27.1674998283386
"22273" 3.29 51.61 20.2400001049042
"22274" 3.29 51.62 11.253750026226
"22275" 3.29 51.63 15.2650001525879
"22276" 3.29 51.64 24.3335000038147
"22277" 3.29 51.65 30.1069999694824
"22278" 3.29 51.66 25.0495001792908
"22279" 3.29 51.67 13.796875
"22280" 3.29 51.68 18.1934997558594
"22281" 3.29 51.69 27.9345000267029
"22282" 3.29 51.7 27.6795001029968
"22283" 3.29 51.71 14.9369999408722
"22284" 3.29 51.72 15.6081252098083
"22285" 3.29 51.73 22.220500087738
"22286" 3.29 51.74 24.5365000724792
"22287" 3.29 51.75 24.9184999465942
"22288" 3.29 51.76 23.2264999389648
"22289" 3.29 51.77 23.6312497854233
"22290" 3.29 51.78 24.3815000534058
"22291" 3.29 51.79 25.2114998817444
"22292" 3.29 51.8 25.5369999885559
"22293" 3.29 51.81 28.4684998512268
"22294" 3.29 51.82 27.4549999237061
"22295" 3.29 51.83 21.5454999923706
"22296" 3.29 51.84 24.9634998321533
"22297" 3.29 51.85 28.1899998664856
"22298" 3.29 51.86 25.9454999923706
"22299" 3.29 51.87 27.521874666214
"22300" 3.29 51.88 27.4085000038147
"22301" 3.29 51.89 26.4065000534058
"22302" 3.29 51.9 27.2840003013611
"22303" 3.29 51.91 27.0275001525879
"22304" 3.29 51.92 27.7562500238419
"22305" 3.29 51.93 29.4560002326965
"22306" 3.29 51.94 29.4709999084473
"22307" 3.29 51.95 28.0739998817444
"22308" 3.29 51.96 26.3889998435974
"22309" 3.29 51.97 27.9424998760223
"22310" 3.29 51.98 29.4005000114441
"22311" 3.29 51.99 29.1129997253418
"22312" 3.29 52 28.7164999008179
"22313" 3.29 52.01 28.714999961853
"22314" 3.29 52.02 27.9475001096725
"22315" 3.29 52.03 28.7530000686646
"22316" 3.29 52.04 28.8835004806519
"22317" 3.29 52.05 30.4625000953674
"22318" 3.3 50.77 NA
"22319" 3.3 50.78 NA
"22320" 3.3 50.79 NA
"22321" 3.3 50.8 NA
"22322" 3.3 50.81 NA
"22323" 3.3 50.82 NA
"22324" 3.3 50.83 NA
"22325" 3.3 50.84 NA
"22326" 3.3 50.85 NA
"22327" 3.3 50.86 NA
"22328" 3.3 50.87 NA
"22329" 3.3 50.88 NA
"22330" 3.3 50.89 NA
"22331" 3.3 50.9 NA
"22332" 3.3 50.91 NA
"22333" 3.3 50.92 NA
"22334" 3.3 50.93 NA
"22335" 3.3 50.94 NA
"22336" 3.3 50.95 NA
"22337" 3.3 50.96 NA
"22338" 3.3 50.97 NA
"22339" 3.3 50.98 NA
"22340" 3.3 50.99 NA
"22341" 3.3 51 NA
"22342" 3.3 51.01 NA
"22343" 3.3 51.02 NA
"22344" 3.3 51.03 NA
"22345" 3.3 51.04 NA
"22346" 3.3 51.05 NA
"22347" 3.3 51.06 NA
"22348" 3.3 51.07 NA
"22349" 3.3 51.08 NA
"22350" 3.3 51.09 NA
"22351" 3.3 51.1 NA
"22352" 3.3 51.11 NA
"22353" 3.3 51.12 NA
"22354" 3.3 51.13 NA
"22355" 3.3 51.14 NA
"22356" 3.3 51.15 NA
"22357" 3.3 51.16 NA
"22358" 3.3 51.17 NA
"22359" 3.3 51.18 NA
"22360" 3.3 51.19 NA
"22361" 3.3 51.2 NA
"22362" 3.3 51.21 NA
"22363" 3.3 51.22 NA
"22364" 3.3 51.23 NA
"22365" 3.3 51.24 NA
"22366" 3.3 51.25 NA
"22367" 3.3 51.26 NA
"22368" 3.3 51.27 NA
"22369" 3.3 51.28 NA
"22370" 3.3 51.29 NA
"22371" 3.3 51.3 NA
"22372" 3.3 51.31 NA
"22373" 3.3 51.32 NA
"22374" 3.3 51.33 NA
"22375" 3.3 51.34 NA
"22376" 3.3 51.35 NA
"22377" 3.3 51.36 NA
"22378" 3.3 51.37 4.61349999904633
"22379" 3.3 51.38 4.42800003051758
"22380" 3.3 51.39 7.2196000289917
"22381" 3.3 51.4 11.1855999755859
"22382" 3.3 51.41 13.2840000534058
"22383" 3.3 51.42 8.73300004005432
"22384" 3.3 51.43 6.29519998550415
"22385" 3.3 51.44 4.12160001754761
"22386" 3.3 51.45 3.79640002250671
"22387" 3.3 51.46 4.59
"22388" 3.3 51.47 4.89600002765656
"22389" 3.3 51.48 5.193600025177
"22390" 3.3 51.49 5.66840003967285
"22391" 3.3 51.5 6.23
"22392" 3.3 51.51 6.63199996948242
"22393" 3.3 51.52 7.04550001621246
"22394" 3.3 51.53 7.36840000152588
"22395" 3.3 51.54 8.1568000793457
"22396" 3.3 51.55 9.25360000610352
"22397" 3.3 51.56 10.8275999450684
"22398" 3.3 51.57 11.9934998512268
"22399" 3.3 51.58 13.3664000320435
"22400" 3.3 51.59 19.2412000274658
"22401" 3.3 51.6 26.0311999511719
"22402" 3.3 51.61 25.221600112915
"22403" 3.3 51.62 14.083499956131
"22404" 3.3 51.63 13.4643999862671
"22405" 3.3 51.64 21.6004000091553
"22406" 3.3 51.65 29.2831999969482
"22407" 3.3 51.66 28.7948000335693
"22408" 3.3 51.67 19.5549999237061
"22409" 3.3 51.68 14.1756000137329
"22410" 3.3 51.69 24.7187998962402
"22411" 3.3 51.7 30.4759999084473
"22412" 3.3 51.71 22.732799949646
"22413" 3.3 51.72 13.2570000648499
"22414" 3.3 51.73 19.1075998306274
"22415" 3.3 51.74 25.1604000854492
"22416" 3.3 51.75 25.3456002044678
"22417" 3.3 51.76 25.4048000335693
"22418" 3.3 51.77 24.5305002212524
"22419" 3.3 51.78 24.6416002655029
"22420" 3.3 51.79 25.0820001220703
"22421" 3.3 51.8 24.3808000946045
"22422" 3.3 51.81 26.7080001068115
"22423" 3.3 51.82 29.581999874115
"22424" 3.3 51.83 24.1279998779297
"22425" 3.3 51.84 22.862799911499
"22426" 3.3 51.85 27.6003998565674
"22427" 3.3 51.86 26.7651999664307
"22428" 3.3 51.87 27.6084999084473
"22429" 3.3 51.88 26.9275998687744
"22430" 3.3 51.89 26.543200302124
"22431" 3.3 51.9 25.9376000976563
"22432" 3.3 51.91 26.2880000305176
"22433" 3.3 51.92 27.0575000762939
"22434" 3.3 51.93 28.361600112915
"22435" 3.3 51.94 29.27119972229
"22436" 3.3 51.95 28.4356000518799
"22437" 3.3 51.96 26.6092002868652
"22438" 3.3 51.97 26.0430002212524
"22439" 3.3 51.98 29.7692000579834
"22440" 3.3 51.99 29.5160000610352
"22441" 3.3 52 28.6320000457764
"22442" 3.3 52.01 28.7684000396729
"22443" 3.3 52.02 28.5995000839233
"22444" 3.3 52.03 28.1824001312256
"22445" 3.3 52.04 28.4152001190186
"22446" 3.3 52.05 28.9680000305176
"22447" 3.31 50.77 NA
"22448" 3.31 50.78 NA
"22449" 3.31 50.79 NA
"22450" 3.31 50.8 NA
"22451" 3.31 50.81 NA
"22452" 3.31 50.82 NA
"22453" 3.31 50.83 NA
"22454" 3.31 50.84 NA
"22455" 3.31 50.85 NA
"22456" 3.31 50.86 NA
"22457" 3.31 50.87 NA
"22458" 3.31 50.88 NA
"22459" 3.31 50.89 NA
"22460" 3.31 50.9 NA
"22461" 3.31 50.91 NA
"22462" 3.31 50.92 NA
"22463" 3.31 50.93 NA
"22464" 3.31 50.94 NA
"22465" 3.31 50.95 NA
"22466" 3.31 50.96 NA
"22467" 3.31 50.97 NA
"22468" 3.31 50.98 NA
"22469" 3.31 50.99 NA
"22470" 3.31 51 NA
"22471" 3.31 51.01 NA
"22472" 3.31 51.02 NA
"22473" 3.31 51.03 NA
"22474" 3.31 51.04 NA
"22475" 3.31 51.05 NA
"22476" 3.31 51.06 NA
"22477" 3.31 51.07 NA
"22478" 3.31 51.08 NA
"22479" 3.31 51.09 NA
"22480" 3.31 51.1 NA
"22481" 3.31 51.11 NA
"22482" 3.31 51.12 NA
"22483" 3.31 51.13 NA
"22484" 3.31 51.14 NA
"22485" 3.31 51.15 NA
"22486" 3.31 51.16 NA
"22487" 3.31 51.17 NA
"22488" 3.31 51.18 NA
"22489" 3.31 51.19 NA
"22490" 3.31 51.2 NA
"22491" 3.31 51.21 NA
"22492" 3.31 51.22 NA
"22493" 3.31 51.23 NA
"22494" 3.31 51.24 NA
"22495" 3.31 51.25 NA
"22496" 3.31 51.26 NA
"22497" 3.31 51.27 NA
"22498" 3.31 51.28 NA
"22499" 3.31 51.29 NA
"22500" 3.31 51.3 NA
"22501" 3.31 51.31 NA
"22502" 3.31 51.32 NA
"22503" 3.31 51.33 NA
"22504" 3.31 51.34 NA
"22505" 3.31 51.35 NA
"22506" 3.31 51.36 NA
"22507" 3.31 51.37 5.21549998521805
"22508" 3.31 51.38 4.33959999084473
"22509" 3.31 51.39 7.5476000213623
"22510" 3.31 51.4 11.6995999526978
"22511" 3.31 51.41 12.5967999649048
"22512" 3.31 51.42 8.16550002098083
"22513" 3.31 51.43 6.77680000305176
"22514" 3.31 51.44 4.49160004615784
"22515" 3.31 51.45 3.25640000343323
"22516" 3.31 51.46 4.01280002593994
"22517" 3.31 51.47 4.39500002861023
"22518" 3.31 51.48 4.78479999542236
"22519" 3.31 51.49 5.34039999008179
"22520" 3.31 51.5 6.01080001831055
"22521" 3.31 51.51 6.62639999389648
"22522" 3.31 51.52 7.32599997520447
"22523" 3.31 51.53 7.47239999771118
"22524" 3.31 51.54 7.82280002593994
"22525" 3.31 51.55 9.06999992370605
"22526" 3.31 51.56 10.492799949646
"22527" 3.31 51.57 11.8285000324249
"22528" 3.31 51.58 12.4816000747681
"22529" 3.31 51.59 15.2620001220703
"22530" 3.31 51.6 22.7252001953125
"22531" 3.31 51.61 27.0255999755859
"22532" 3.31 51.62 18.8309998512268
"22533" 3.31 51.63 11.8203999710083
"22534" 3.31 51.64 17.7440000915527
"22535" 3.31 51.65 26.1323999786377
"22536" 3.31 51.66 29.6568001556396
"22537" 3.31 51.67 24.9400001525879
"22538" 3.31 51.68 15.1152000045776
"22539" 3.31 51.69 19.4323999404907
"22540" 3.31 51.7 27.7808000946045
"22541" 3.31 51.71 28.948399887085
"22542" 3.31 51.72 17.9784998893738
"22543" 3.31 51.73 13.9392001724243
"22544" 3.31 51.74 22.7096001434326
"22545" 3.31 51.75 25.4176000976563
"22546" 3.31 51.76 24.9896000671387
"22547" 3.31 51.77 24.6284999847412
"22548" 3.31 51.78 25.5143999481201
"22549" 3.31 51.79 25.3036000823975
"22550" 3.31 51.8 24.4131999206543
"22551" 3.31 51.81 24.6980001068115
"22552" 3.31 51.82 27.1675002098083
"22553" 3.31 51.83 25.3520000457764
"22554" 3.31 51.84 22.6876000976563
"22555" 3.31 51.85 25.0880001068115
"22556" 3.31 51.86 27.4095999145508
"22557" 3.31 51.87 25.1265000343323
"22558" 3.31 51.88 26.7776000213623
"22559" 3.31 51.89 27.2131999206543
"22560" 3.31 51.9 25.4343999481201
"22561" 3.31 51.91 26.8443999481201
"22562" 3.31 51.92 26.7290000915527
"22563" 3.31 51.93 27.5632001495361
"22564" 3.31 51.94 28.7359999847412
"22565" 3.31 51.95 28.1800000762939
"22566" 3.31 51.96 26.9643999481201
"22567" 3.31 51.97 25.3760001182556
"22568" 3.31 51.98 28.3276000213623
"22569" 3.31 51.99 29.6799998474121
"22570" 3.31 52 27.7687998962402
"22571" 3.31 52.01 28.0868000030518
"22572" 3.31 52.02 28.347500038147
"22573" 3.31 52.03 27.8795999145508
"22574" 3.31 52.04 28.5048000335693
"22575" 3.31 52.05 27.7820003509521
"22576" 3.32 50.77 NA
"22577" 3.32 50.78 NA
"22578" 3.32 50.79 NA
"22579" 3.32 50.8 NA
"22580" 3.32 50.81 NA
"22581" 3.32 50.82 NA
"22582" 3.32 50.83 NA
"22583" 3.32 50.84 NA
"22584" 3.32 50.85 NA
"22585" 3.32 50.86 NA
"22586" 3.32 50.87 NA
"22587" 3.32 50.88 NA
"22588" 3.32 50.89 NA
"22589" 3.32 50.9 NA
"22590" 3.32 50.91 NA
"22591" 3.32 50.92 NA
"22592" 3.32 50.93 NA
"22593" 3.32 50.94 NA
"22594" 3.32 50.95 NA
"22595" 3.32 50.96 NA
"22596" 3.32 50.97 NA
"22597" 3.32 50.98 NA
"22598" 3.32 50.99 NA
"22599" 3.32 51 NA
"22600" 3.32 51.01 NA
"22601" 3.32 51.02 NA
"22602" 3.32 51.03 NA
"22603" 3.32 51.04 NA
"22604" 3.32 51.05 NA
"22605" 3.32 51.06 NA
"22606" 3.32 51.07 NA
"22607" 3.32 51.08 NA
"22608" 3.32 51.09 NA
"22609" 3.32 51.1 NA
"22610" 3.32 51.11 NA
"22611" 3.32 51.12 NA
"22612" 3.32 51.13 NA
"22613" 3.32 51.14 NA
"22614" 3.32 51.15 NA
"22615" 3.32 51.16 NA
"22616" 3.32 51.17 NA
"22617" 3.32 51.18 NA
"22618" 3.32 51.19 NA
"22619" 3.32 51.2 NA
"22620" 3.32 51.21 NA
"22621" 3.32 51.22 NA
"22622" 3.32 51.23 NA
"22623" 3.32 51.24 NA
"22624" 3.32 51.25 NA
"22625" 3.32 51.26 NA
"22626" 3.32 51.27 NA
"22627" 3.32 51.28 NA
"22628" 3.32 51.29 NA
"22629" 3.32 51.3 NA
"22630" 3.32 51.31 NA
"22631" 3.32 51.32 NA
"22632" 3.32 51.33 NA
"22633" 3.32 51.34 NA
"22634" 3.32 51.35 NA
"22635" 3.32 51.36 NA
"22636" 3.32 51.37 5.86500000953674
"22637" 3.32 51.38 4.2171999835968
"22638" 3.32 51.39 7.70079996109009
"22639" 3.32 51.4 12.0807999420166
"22640" 3.32 51.41 12.5400000762939
"22641" 3.32 51.42 7.24200003147125
"22642" 3.32 51.43 7.05999994277954
"22643" 3.32 51.44 4.74839999198914
"22644" 3.32 51.45 2.87719999313354
"22645" 3.32 51.46 3.38560001373291
"22646" 3.32 51.47 3.86449997425079
"22647" 3.32 51.48 4.5731999874115
"22648" 3.32 51.49 5.47040000915527
"22649" 3.32 51.5 6.136399974823
"22650" 3.32 51.51 7.52080009460449
"22651" 3.32 51.52 8.5889999628067
"22652" 3.32 51.53 8.54559997558594
"22653" 3.32 51.54 8.13999996185303
"22654" 3.32 51.55 8.71239997863769
"22655" 3.32 51.56 10.1423999786377
"22656" 3.32 51.57 11.4414998531342
"22657" 3.32 51.58 12.3639999771118
"22658" 3.32 51.59 13.7231999969482
"22659" 3.32 51.6 18.9571998977661
"22660" 3.32 51.61 25.2547999572754
"22661" 3.32 51.62 25.0744999885559
"22662" 3.32 51.63 11.3847999954224
"22663" 3.32 51.64 13.77
"22664" 3.32 51.65 22.5215998840332
"22665" 3.32 51.66 28.7011998748779
"22666" 3.32 51.67 28.3434999465942
"22667" 3.32 51.68 19.2696000289917
"22668" 3.32 51.69 15.6596000671387
"22669" 3.32 51.7 23.5304000091553
"22670" 3.32 51.71 28.6731999969482
"22671" 3.32 51.72 27.6440000534058
"22672" 3.32 51.73 13.5504000091553
"22673" 3.32 51.74 17.3735999298096
"22674" 3.32 51.75 23.6940000915527
"22675" 3.32 51.76 24.4420000457764
"22676" 3.32 51.77 24.1975001335144
"22677" 3.32 51.78 25.8412001037598
"22678" 3.32 51.79 25.2331999206543
"22679" 3.32 51.8 24.5868000793457
"22680" 3.32 51.81 23.8300000762939
"22681" 3.32 51.82 25.4025001525879
"22682" 3.32 51.83 26.1904001617432
"22683" 3.32 51.84 22.1631998443604
"22684" 3.32 51.85 24.2947999572754
"22685" 3.32 51.86 27.0251999664307
"22686" 3.32 51.87 26.0909996986389
"22687" 3.32 51.88 25.8171998596191
"22688" 3.32 51.89 26.0763999176025
"22689" 3.32 51.9 25.5936000823975
"22690" 3.32 51.91 25.9932000732422
"22691" 3.32 51.92 26.9095000267029
"22692" 3.32 51.93 27.4263999938965
"22693" 3.32 51.94 28.2576000213623
"22694" 3.32 51.95 28.0988000488281
