"Deployment_fk"	"Time"	"Species"	"Milliseconds"	"Number_clicks_filtered"	"Number_clicks_total"	"Lost_minutes"	"Recorded"	"Dpm"	"Dp10m"	"Station"	"Latitude"	"Longitude"	"Mooring_type"	"Receiver"
2578	2016-01-07 11:00:00	"NBHF"	11175	283	3877	0	60	7	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-07 12:00:00	"NBHF"	20861	375	6936	0	60	14	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-07 13:00:00	"NBHF"	34965	859	6941	0	60	11	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-07 14:00:00	"NBHF"	16656	521	6353	0	60	10	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-07 15:00:00	"NBHF"	67112	2759	14477	0	60	32	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-07 16:00:00	"NBHF"	52677	1941	15874	0	60	29	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-07 17:00:00	"NBHF"	15238	1148	6533	0	60	8	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-07 18:00:00	"NBHF"	3983	462	9074	0	60	9	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-07 19:00:00	"NBHF"	63330	1996	33816	1	60	34	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-07 20:00:00	"NBHF"	39701	1277	57806	4	60	20	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-07 21:00:00	"NBHF"	47999	750	15297	0	60	20	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-07 22:00:00	"NBHF"	93679	2239	21754	1	60	23	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-07 23:00:00	"NBHF"	22727	945	10208	0	60	13	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 00:00:00	"NBHF"	7530	380	3845	0	60	13	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 01:00:00	"NBHF"	33544	712	7189	0	60	21	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 02:00:00	"NBHF"	82836	2700	27253	0	60	48	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 03:00:00	"NBHF"	159985	5215	40957	0	60	71	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 04:00:00	"NBHF"	85277	3372	26374	0	60	59	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 05:00:00	"NBHF"	32836	1064	11796	0	60	25	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 06:00:00	"NBHF"	9981	468	8640	0	60	20	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 07:00:00	"NBHF"	17253	460	4968	0	60	11	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 08:00:00	"NBHF"	55493	1377	16481	0	60	25	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 09:00:00	"NBHF"	8712	133	4715	0	60	4	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 10:00:00	"NBHF"	3490	61	3444	0	60	5	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 11:00:00	"NBHF"	32127	661	6952	0	60	12	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 12:00:00	"NBHF"	18499	432	5946	0	60	12	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 13:00:00	"NBHF"	6289	88	2413	0	60	6	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 14:00:00	"NBHF"	3259	459	4060	0	60	5	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 15:00:00	"NBHF"	46184	1833	11589	0	60	28	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 16:00:00	"NBHF"	23775	1035	4944	0	60	15	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 17:00:00	"NBHF"	8640	331	6042	0	60	14	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 18:00:00	"NBHF"	12470	723	4864	0	60	13	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 19:00:00	"NBHF"	71661	3159	24241	1	60	48	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 20:00:00	"NBHF"	50778	1493	22370	1	60	29	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 21:00:00	"NBHF"	25178	467	14275	1	60	8	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 22:00:00	"NBHF"	28	6	1678	0	60	1	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-08 23:00:00	"NBHF"	32517	1475	11235	0	60	28	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 00:00:00	"NBHF"	39759	1314	15376	0	60	34	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 01:00:00	"NBHF"	57172	2378	17929	1	60	21	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 02:00:00	"NBHF"	18339	495	10410	0	60	18	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 03:00:00	"NBHF"	90326	2365	32567	1	60	44	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 04:00:00	"NBHF"	249068	7344	69423	2	60	87	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 05:00:00	"NBHF"	91528	3280	25196	0	60	60	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 06:00:00	"NBHF"	35700	1294	14402	0	60	31	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 07:00:00	"NBHF"	25040	1341	10400	0	60	33	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 08:00:00	"NBHF"	31223	1107	7800	0	60	18	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 09:00:00	"NBHF"	12945	166	5959	0	60	5	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 10:00:00	"NBHF"	1893	203	5751	0	60	5	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 11:00:00	"NBHF"	0	0	1921	0	60	0	0	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 12:00:00	"NBHF"	7400	173	4030	0	60	10	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 13:00:00	"NBHF"	10178	255	3456	0	60	9	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 14:00:00	"NBHF"	12029	373	6623	0	60	7	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 15:00:00	"NBHF"	4363	156	4184	0	60	4	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 16:00:00	"NBHF"	17142	600	5316	0	60	15	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 17:00:00	"NBHF"	29355	1461	10063	0	60	38	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 18:00:00	"NBHF"	100276	7207	46971	0	60	82	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 19:00:00	"NBHF"	113757	5810	31427	0	60	71	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 20:00:00	"NBHF"	94680	2552	27963	1	60	40	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 21:00:00	"NBHF"	33116	689	13786	0	60	18	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 22:00:00	"NBHF"	62258	1106	14942	0	60	27	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-09 23:00:00	"NBHF"	9305	178	3306	0	60	11	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 00:00:00	"NBHF"	67530	1155	10383	0	60	21	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 01:00:00	"NBHF"	60544	1703	14811	1	60	31	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 02:00:00	"NBHF"	20537	637	11618	0	60	19	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 03:00:00	"NBHF"	20271	311	12268	0	60	8	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 04:00:00	"NBHF"	25220	736	14982	0	60	14	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 05:00:00	"NBHF"	29823	752	10669	0	60	14	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 06:00:00	"NBHF"	5540	139	3764	0	60	10	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 07:00:00	"NBHF"	54749	2445	17095	0	60	38	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 08:00:00	"NBHF"	35181	1271	8963	0	60	32	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 09:00:00	"NBHF"	5531	105	2680	0	60	6	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 10:00:00	"NBHF"	1216	46	7756	0	60	2	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 11:00:00	"NBHF"	4280	99	6549	0	60	7	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 12:00:00	"NBHF"	44566	1114	8690	0	60	18	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 13:00:00	"NBHF"	2707	28	3729	0	60	3	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 14:00:00	"NBHF"	2950	57	5131	0	60	2	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 15:00:00	"NBHF"	10440	143	19645	0	60	4	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 16:00:00	"NBHF"	3129	104	27035	0	60	5	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 17:00:00	"NBHF"	36649	1961	22269	0	60	33	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 18:00:00	"NBHF"	81665	3326	28944	0	60	56	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 19:00:00	"NBHF"	40637	1476	17127	1	60	37	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 20:00:00	"NBHF"	3761	104	2348	0	60	11	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 21:00:00	"NBHF"	7608	205	9598	0	60	10	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 22:00:00	"NBHF"	914	37	7840	0	60	3	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-10 23:00:00	"NBHF"	51207	1411	20518	0	60	24	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 00:00:00	"NBHF"	13083	610	3884	0	60	26	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 01:00:00	"NBHF"	30092	828	8986	0	60	30	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 02:00:00	"NBHF"	537	64	1974	0	60	3	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 03:00:00	"NBHF"	25502	303	28265	0	60	7	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 04:00:00	"NBHF"	5036	125	25381	0	60	8	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 05:00:00	"NBHF"	47361	1455	12626	0	60	24	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 06:00:00	"NBHF"	161519	4550	36048	0	60	69	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 07:00:00	"NBHF"	62626	2673	17331	0	60	49	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 08:00:00	"NBHF"	124940	3310	25946	0	60	64	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 09:00:00	"NBHF"	0	0	1490	0	60	0	0	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 10:00:00	"NBHF"	3485	279	5297	0	60	7	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 11:00:00	"NBHF"	0	0	4925	0	60	0	0	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 12:00:00	"NBHF"	0	0	1843	0	60	0	0	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 13:00:00	"NBHF"	6659	155	3217	0	60	10	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 14:00:00	"NBHF"	20428	152	1771	0	60	3	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 15:00:00	"NBHF"	3677	94	6131	0	60	3	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 16:00:00	"NBHF"	2328	123	72051	0	60	5	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 17:00:00	"NBHF"	13087	444	15225	0	60	9	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 18:00:00	"NBHF"	12726	305	5097	0	60	5	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 19:00:00	"NBHF"	68487	2061	41188	1	60	39	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 20:00:00	"NBHF"	74495	3057	34535	0	60	49	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 21:00:00	"NBHF"	18537	427	6051	0	60	13	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 22:00:00	"NBHF"	42021	1110	30039	0	60	22	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-11 23:00:00	"NBHF"	2838	89	66967	0	60	5	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 00:00:00	"NBHF"	33818	1027	19411	0	60	20	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 01:00:00	"NBHF"	15102	428	6778	0	60	18	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 02:00:00	"NBHF"	3558	378	3827	0	60	9	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 03:00:00	"NBHF"	6779	114	5603	0	60	6	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 04:00:00	"NBHF"	5294	110	9431	0	60	3	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 05:00:00	"NBHF"	69010	1260	23297	0	60	38	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 06:00:00	"NBHF"	2266	98	2041	0	60	7	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 07:00:00	"NBHF"	20214	704	4993	0	60	25	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 08:00:00	"NBHF"	111623	3491	27435	0	60	45	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 09:00:00	"NBHF"	5138	91	1896	0	60	2	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 10:00:00	"NBHF"	889	31	2901	0	60	2	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 11:00:00	"NBHF"	0	0	29751	0	60	0	0	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 12:00:00	"NBHF"	11594	220	15595	0	60	4	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 13:00:00	"NBHF"	8692	425	3701	0	60	10	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 14:00:00	"NBHF"	19972	247	3438	0	60	6	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 15:00:00	"NBHF"	13107	363	4061	0	60	10	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 16:00:00	"NBHF"	0	0	7076	0	60	0	0	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 17:00:00	"NBHF"	0	0	8237	0	60	0	0	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 18:00:00	"NBHF"	33454	1769	17676	0	60	26	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 19:00:00	"NBHF"	52514	1615	11640	0	60	29	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 20:00:00	"NBHF"	25868	955	9825	0	60	31	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 21:00:00	"NBHF"	13176	253	4190	0	60	5	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 22:00:00	"NBHF"	10820	194	4892	0	60	9	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-12 23:00:00	"NBHF"	5591	130	26268	0	60	2	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 00:00:00	"NBHF"	114	28	33066	0	60	2	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 01:00:00	"NBHF"	15772	343	6227	0	60	9	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 02:00:00	"NBHF"	38891	916	6956	0	60	17	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 03:00:00	"NBHF"	48962	1114	9443	1	60	13	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 04:00:00	"NBHF"	60	5	3671	0	60	1	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 05:00:00	"NBHF"	128	45	24752	0	60	1	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 06:00:00	"NBHF"	327	14	14037	0	60	2	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 07:00:00	"NBHF"	12682	664	11491	0	60	16	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 08:00:00	"NBHF"	33017	934	14274	0	60	28	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 09:00:00	"NBHF"	8321	316	4551	0	60	12	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 10:00:00	"NBHF"	9157	373	9782	1	60	8	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 11:00:00	"NBHF"	2704	19	3921	0	60	1	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 12:00:00	"NBHF"	0	0	60385	0	60	0	0	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 13:00:00	"NBHF"	0	0	24827	0	60	0	0	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 14:00:00	"NBHF"	25703	552	5778	0	60	5	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 15:00:00	"NBHF"	5389	70	3222	0	60	3	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 16:00:00	"NBHF"	3340	82	4578	0	60	7	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 17:00:00	"NBHF"	0	0	31995	0	60	0	0	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 18:00:00	"NBHF"	1426	20	25855	0	60	1	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 19:00:00	"NBHF"	26873	1870	15070	1	60	18	6	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 20:00:00	"NBHF"	6453	497	4196	0	60	11	3	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 21:00:00	"NBHF"	34006	1076	10371	1	60	25	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 22:00:00	"NBHF"	37327	1504	14881	1	60	27	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-13 23:00:00	"NBHF"	1904	19	3379	0	60	2	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-14 00:00:00	"NBHF"	0	0	27721	0	60	0	0	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-14 01:00:00	"NBHF"	0	0	10750	0	60	0	0	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-14 02:00:00	"NBHF"	88646	2820	25829	0	60	49	5	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-14 03:00:00	"NBHF"	22802	661	5392	0	60	11	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-14 04:00:00	"NBHF"	2829	48	2021	0	60	1	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-14 05:00:00	"NBHF"	11464	280	36227	1	60	2	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-14 06:00:00	"NBHF"	199	6	18475	0	60	1	1	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-14 07:00:00	"NBHF"	6391	258	4881	0	60	12	2	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
2578	2016-01-14 08:00:00	"NBHF"	20711	820	9180	0	60	20	4	"bpns-Reefballs Belwind"	51.704417	2.812594	"bottom-mooring"	"POD-2729"
